dma_boundary UniqueID,Latitude,Longitude,point_order,sub_polygon_id,Media Market
106,46.7274,-119.5157,24,1,"Spokane, WA"
106,46.6252,-119.8293,25,1,"Spokane, WA"
106,46.6732,-119.9442,26,1,"Spokane, WA"
106,46.8142,-119.9262,27,1,"Spokane, WA"
106,47.0716,-120.0428,28,1,"Spokane, WA"
106,47.3201,-120.0048,29,1,"Spokane, WA"
106,47.4374,-119.8758,30,1,"Spokane, WA"
106,47.4413,-119.5336,31,1,"Spokane, WA"
106,47.5276,-119.5329,32,1,"Spokane, WA"
106,47.6268,-119.3206,33,1,"Spokane, WA"
106,47.8876,-119.2121,34,1,"Spokane, WA"
106,48.0201,-118.9517,35,1,"Spokane, WA"
106,48.1515,-119.1331,36,1,"Spokane, WA"
106,48.0495,-119.3461,37,1,"Spokane, WA"
106,48.0809,-119.5082,38,1,"Spokane, WA"
106,47.9964,-119.6195,39,1,"Spokane, WA"
106,48.1045,-119.7736,40,1,"Spokane, WA"
106,48.0514,-119.8935,41,1,"Spokane, WA"
106,47.9602,-119.8701,42,1,"Spokane, WA"
106,47.9665,-120.0664,43,1,"Spokane, WA"
106,48.3964,-120.6487,44,1,"Spokane, WA"
106,48.4971,-120.6278,45,1,"Spokane, WA"
106,48.6262,-120.7876,46,1,"Spokane, WA"
106,48.7255,-120.6565,47,1,"Spokane, WA"
106,48.9459,-120.759,48,1,"Spokane, WA"
106,48.9748,-120.8857,49,1,"Spokane, WA"
106,49.0007,-114.728,50,1,"Spokane, WA"
106,48.8097,-114.7326,51,1,"Spokane, WA"
106,48.7519,-114.6119,52,1,"Spokane, WA"
106,48.7086,-114.6918,53,1,"Spokane, WA"
106,48.659,-114.639,54,1,"Spokane, WA"
106,48.6587,-114.8886,55,1,"Spokane, WA"
106,48.2262,-114.8479,56,1,"Spokane, WA"
106,48.226,-115.0201,57,1,"Spokane, WA"
106,48.0158,-115.0106,58,1,"Spokane, WA"
106,48.0177,-115.1545,59,1,"Spokane, WA"
106,47.9191,-115.1851,60,1,"Spokane, WA"
106,47.8903,-115.2787,61,1,"Spokane, WA"
106,47.909,-115.5254,62,1,"Spokane, WA"
106,48.2637,-115.7591,63,1,"Spokane, WA"
106,48.1492,-115.9566,64,1,"Spokane, WA"
106,48.2151,-116.0498,65,1,"Spokane, WA"
106,47.9768,-116.0489,66,1,"Spokane, WA"
106,47.6949,-115.7226,67,1,"Spokane, WA"
106,47.5947,-115.6876,68,1,"Spokane, WA"
106,47.5484,-115.7559,69,1,"Spokane, WA"
106,47.4796,-115.6287,70,1,"Spokane, WA"
106,47.4222,-115.7593,71,1,"Spokane, WA"
106,47.2567,-115.32,72,1,"Spokane, WA"
106,46.9179,-114.9244,73,1,"Spokane, WA"
106,46.8027,-114.8961,74,1,"Spokane, WA"
106,46.7799,-114.7847,75,1,"Spokane, WA"
106,46.6973,-114.7674,76,1,"Spokane, WA"
106,46.7393,-114.6661,77,1,"Spokane, WA"
106,46.6358,-114.6053,78,1,"Spokane, WA"
106,46.6489,-114.3215,79,1,"Spokane, WA"
106,46.2655,-114.4708,80,1,"Spokane, WA"
106,46.1693,-114.444,81,1,"Spokane, WA"
106,46.1454,-114.5272,82,1,"Spokane, WA"
106,45.8823,-114.3882,83,1,"Spokane, WA"
106,45.7739,-114.5662,84,1,"Spokane, WA"
106,45.7022,-114.4956,85,1,"Spokane, WA"
106,45.5577,-114.5648,86,1,"Spokane, WA"
105,41.7326,-83.4538,1,11,"Detroit, MI"
105,41.7324,-83.4641,2,11,"Detroit, MI"
105,41.7397,-83.4593,3,11,"Detroit, MI"
105,41.7407,-83.4554,4,11,"Detroit, MI"
105,41.7326,-83.4538,5,11,"Detroit, MI"
105,41.7321,-83.481,1,10,"Detroit, MI"
105,41.7386,-83.4737,2,10,"Detroit, MI"
105,41.7419,-83.4634,3,10,"Detroit, MI"
105,41.7324,-83.4685,4,10,"Detroit, MI"
105,41.7321,-83.481,5,10,"Detroit, MI"
105,42.0855,-83.1576,1,9,"Detroit, MI"
105,42.0898,-83.1571,2,9,"Detroit, MI"
105,42.0904,-83.1511,3,9,"Detroit, MI"
105,42.0865,-83.1534,4,9,"Detroit, MI"
105,42.0855,-83.1576,5,9,"Detroit, MI"
105,42.0907,-83.1509,1,8,"Detroit, MI"
105,42.0917,-83.156,2,8,"Detroit, MI"
105,42.0959,-83.1508,3,8,"Detroit, MI"
105,42.0948,-83.149,4,8,"Detroit, MI"
105,42.0907,-83.1509,5,8,"Detroit, MI"
105,42.0885,-83.1654,1,7,"Detroit, MI"
105,42.1241,-83.1738,2,7,"Detroit, MI"
105,42.2021,-83.1422,3,7,"Detroit, MI"
105,42.1306,-83.1387,4,7,"Detroit, MI"
105,42.0885,-83.1654,5,7,"Detroit, MI"
105,42.333,-83.0049,1,6,"Detroit, MI"
105,42.3506,-82.9722,2,6,"Detroit, MI"
105,42.3485,-82.9536,3,6,"Detroit, MI"
105,42.3397,-82.9604,4,6,"Detroit, MI"
105,42.333,-83.0049,5,6,"Detroit, MI"
105,42.5355,-82.6795,1,5,"Detroit, MI"
105,42.5601,-82.6492,2,5,"Detroit, MI"
105,42.56,-82.6438,3,5,"Detroit, MI"
105,42.5388,-82.6668,4,5,"Detroit, MI"
105,42.5355,-82.6795,5,5,"Detroit, MI"
105,42.5742,-82.6709,1,4,"Detroit, MI"
105,42.5946,-82.6583,2,4,"Detroit, MI"
105,42.593,-82.6414,3,4,"Detroit, MI"
105,42.579,-82.6587,4,4,"Detroit, MI"
105,42.5742,-82.6709,5,4,"Detroit, MI"
105,42.5504,-82.6035,1,3,"Detroit, MI"
105,42.5718,-82.6662,2,3,"Detroit, MI"
105,42.5959,-82.6056,3,3,"Detroit, MI"
105,42.6133,-82.5924,4,3,"Detroit, MI"
105,42.6157,-82.5226,5,3,"Detroit, MI"
105,42.5504,-82.6035,6,3,"Detroit, MI"
105,42.5943,-82.6401,1,2,"Detroit, MI"
105,42.6088,-82.6712,2,2,"Detroit, MI"
105,42.6174,-82.5895,3,2,"Detroit, MI"
105,42.5984,-82.6071,4,2,"Detroit, MI"
105,42.5943,-82.6401,5,2,"Detroit, MI"
105,42.4926,-82.8827,1,1,"Detroit, MI"
105,42.3874,-82.8953,2,1,"Detroit, MI"
105,42.3138,-83.0779,3,1,"Detroit, MI"
105,42.2431,-83.1431,4,1,"Detroit, MI"
105,42.0866,-83.1992,5,1,"Detroit, MI"
105,42.0343,-83.1855,6,1,"Detroit, MI"
105,41.8934,-83.3791,7,1,"Detroit, MI"
105,41.7398,-83.4253,8,1,"Detroit, MI"
105,41.7911,-83.4458,9,1,"Detroit, MI"
105,41.7321,-83.4825,10,1,"Detroit, MI"
105,41.7236,-83.763,11,1,"Detroit, MI"
105,42.0824,-83.7739,12,1,"Detroit, MI"
105,42.0721,-84.1311,13,1,"Detroit, MI"
105,42.7767,-84.1581,14,1,"Detroit, MI"
105,42.783,-83.6866,15,1,"Detroit, MI"
105,42.8713,-83.6895,16,1,"Detroit, MI"
105,42.8761,-83.4528,17,1,"Detroit, MI"
105,43.2328,-83.4607,18,1,"Detroit, MI"
105,43.2351,-83.3519,19,1,"Detroit, MI"
105,43.3223,-83.3546,20,1,"Detroit, MI"
105,43.3273,-83.1038,21,1,"Detroit, MI"
105,43.6754,-83.1178,22,1,"Detroit, MI"
105,43.6904,-82.6064,23,1,"Detroit, MI"
105,42.9758,-82.4186,24,1,"Detroit, MI"
105,42.6267,-82.5188,25,1,"Detroit, MI"
105,42.6826,-82.7266,26,1,"Detroit, MI"
105,42.4926,-82.8827,27,1,"Detroit, MI"
104,39.5202,-90.3018,1,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,39.5217,-90.5811,2,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,39.3958,-90.6137,3,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,39.3995,-90.9367,4,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,39.5984,-91.2033,5,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,39.4507,-91.4604,6,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,39.3187,-91.4382,7,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,39.3478,-92.3104,8,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,40.5973,-92.3508,9,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,40.5985,-91.7168,10,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,40.8134,-91.7188,11,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,40.8086,-91.3935,12,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,40.6963,-91.1125,13,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,40.6378,-91.1853,14,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,40.6278,-90.4455,15,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,40.1889,-90.4515,16,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,40.1839,-90.1996,17,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,40.1242,-90.3552,18,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,40.055,-90.2862,19,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,40.1084,-89.9947,20,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,39.8729,-89.9944,21,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,39.875,-90.5849,22,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,39.7901,-90.5991,23,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,39.7534,-90.3713,24,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
104,39.5202,-90.3018,25,1,"Quincy, IL-Hannibal, MO-Keokuk, IA"
103,43.6152,-122.0027,1,1,"Bend, OR"
103,43.8577,-121.975,2,1,"Bend, OR"
103,43.9119,-121.8693,3,1,"Bend, OR"
103,44.1014,-121.7686,4,1,"Bend, OR"
103,44.392,-121.8432,5,1,"Bend, OR"
103,44.393,-121.2291,6,1,"Bend, OR"
103,44.3905,-121.1073,7,1,"Bend, OR"
103,44.138,-121.1026,8,1,"Bend, OR"
103,44.1338,-120.9873,9,1,"Bend, OR"
103,43.9609,-120.9865,10,1,"Bend, OR"
103,43.9575,-120.7483,11,1,"Bend, OR"
103,43.8713,-120.7479,12,1,"Bend, OR"
103,43.872,-120.3789,13,1,"Bend, OR"
103,43.785,-120.3785,14,1,"Bend, OR"
103,43.7853,-120.2579,15,1,"Bend, OR"
103,43.6988,-120.258,16,1,"Bend, OR"
103,43.6983,-119.8982,17,1,"Bend, OR"
103,43.6103,-119.8964,18,1,"Bend, OR"
103,43.6152,-122.0027,19,1,"Bend, OR"
102,46.9134,-111.6581,1,1,"Great Falls, MT"
102,46.9139,-111.7901,2,1,"Great Falls, MT"
102,47.129,-111.7893,3,1,"Great Falls, MT"
102,47.1928,-112.0449,4,1,"Great Falls, MT"
102,47.516,-112.0473,5,1,"Great Falls, MT"
102,47.5073,-112.2833,6,1,"Great Falls, MT"
102,47.652,-112.5492,7,1,"Great Falls, MT"
102,47.6298,-112.8571,8,1,"Great Falls, MT"
102,47.954,-112.9847,9,1,"Great Falls, MT"
102,47.978,-112.8791,10,1,"Great Falls, MT"
102,48.1202,-112.9851,11,1,"Great Falls, MT"
102,48.1707,-113.2315,12,1,"Great Falls, MT"
102,48.2473,-113.2368,13,1,"Great Falls, MT"
102,48.3422,-113.3873,14,1,"Great Falls, MT"
102,48.4241,-113.3561,15,1,"Great Falls, MT"
102,48.4535,-113.4793,16,1,"Great Falls, MT"
102,48.5476,-113.4674,17,1,"Great Falls, MT"
102,48.6148,-113.7509,18,1,"Great Falls, MT"
102,48.7163,-113.7026,19,1,"Great Falls, MT"
102,48.8183,-113.7573,20,1,"Great Falls, MT"
102,48.832,-114.0024,21,1,"Great Falls, MT"
102,48.9989,-114.0682,22,1,"Great Falls, MT"
102,48.9991,-106.1121,23,1,"Great Falls, MT"
102,48.8239,-106.1519,24,1,"Great Falls, MT"
102,48.8239,-106.0214,25,1,"Great Falls, MT"
102,48.5632,-106.0212,26,1,"Great Falls, MT"
102,48.5633,-105.8044,27,1,"Great Falls, MT"
102,48.0103,-105.8438,28,1,"Great Falls, MT"
102,48.0647,-106.3942,29,1,"Great Falls, MT"
102,47.9578,-106.4182,30,1,"Great Falls, MT"
102,47.9589,-106.5011,31,1,"Great Falls, MT"
102,47.7766,-106.611,32,1,"Great Falls, MT"
102,47.6719,-106.9157,33,1,"Great Falls, MT"
102,47.6524,-107.655,34,1,"Great Falls, MT"
102,47.4565,-107.8617,35,1,"Great Falls, MT"
102,47.5865,-107.9777,36,1,"Great Falls, MT"
102,47.5835,-108.3126,37,1,"Great Falls, MT"
102,47.3149,-108.315,38,1,"Great Falls, MT"
102,47.2703,-108.7192,39,1,"Great Falls, MT"
102,47.0982,-108.7367,40,1,"Great Falls, MT"
102,47.0978,-108.6085,41,1,"Great Falls, MT"
102,46.7494,-108.631,42,1,"Great Falls, MT"
102,46.6933,-109.8192,43,1,"Great Falls, MT"
102,46.7496,-110.0523,44,1,"Great Falls, MT"
102,46.6786,-110.4669,45,1,"Great Falls, MT"
102,46.9001,-110.7597,46,1,"Great Falls, MT"
102,47.0105,-111.0845,47,1,"Great Falls, MT"
102,47.0881,-111.0809,48,1,"Great Falls, MT"
102,47.0882,-111.1586,49,1,"Great Falls, MT"
102,47.0115,-111.1585,50,1,"Great Falls, MT"
102,47.0004,-111.5391,51,1,"Great Falls, MT"
102,46.9134,-111.5393,52,1,"Great Falls, MT"
102,46.9134,-111.6581,53,1,"Great Falls, MT"
101,40.2637,-77.703,1,1,"Johnstown-Altoona, PA"
101,40.0618,-77.8607,2,1,"Johnstown-Altoona, PA"
101,40.1655,-78.1343,3,1,"Johnstown-Altoona, PA"
101,39.7227,-78.3803,4,1,"Johnstown-Altoona, PA"
101,39.7216,-79.3925,5,1,"Johnstown-Altoona, PA"
101,39.9007,-79.3989,6,1,"Johnstown-Altoona, PA"
101,40.3404,-79.0098,7,1,"Johnstown-Altoona, PA"
101,40.7172,-78.7987,8,1,"Johnstown-Altoona, PA"
101,40.906,-78.8052,9,1,"Johnstown-Altoona, PA"
101,40.9112,-79.2154,10,1,"Johnstown-Altoona, PA"
101,41.4307,-79.2072,11,1,"Johnstown-Altoona, PA"
101,41.3865,-79.4779,12,1,"Johnstown-Altoona, PA"
101,41.6246,-79.5121,13,1,"Johnstown-Altoona, PA"
101,41.6182,-78.2034,14,1,"Johnstown-Altoona, PA"
101,41.4743,-77.9895,15,1,"Johnstown-Altoona, PA"
101,41.2169,-78.0934,16,1,"Johnstown-Altoona, PA"
101,41.1536,-78.0382,17,1,"Johnstown-Altoona, PA"
101,41.2533,-77.8978,18,1,"Johnstown-Altoona, PA"
101,41.177,-77.8972,19,1,"Johnstown-Altoona, PA"
101,41.0681,-77.5729,20,1,"Johnstown-Altoona, PA"
101,40.9627,-77.5088,21,1,"Johnstown-Altoona, PA"
101,41.0444,-77.1443,22,1,"Johnstown-Altoona, PA"
101,40.5798,-77.821,23,1,"Johnstown-Altoona, PA"
101,40.393,-77.8908,24,1,"Johnstown-Altoona, PA"
101,40.3789,-77.7518,25,1,"Johnstown-Altoona, PA"
101,40.2637,-77.703,26,1,"Johnstown-Altoona, PA"
100,42.0002,-76.5581,1,1,"Elmira, NY"
100,42.0017,-76.9271,2,1,"Elmira, NY"
100,41.5965,-76.8745,3,1,"Elmira, NY"
100,41.5514,-76.9604,4,1,"Elmira, NY"
100,41.5422,-77.5995,5,1,"Elmira, NY"
100,41.9994,-77.6098,6,1,"Elmira, NY"
100,41.9988,-77.7499,7,1,"Elmira, NY"
100,42.5351,-77.7206,8,1,"Elmira, NY"
100,42.5769,-77.1438,9,1,"Elmira, NY"
100,42.4947,-77.1439,10,1,"Elmira, NY"
100,42.4592,-76.964,11,1,"Elmira, NY"
100,42.4623,-76.9033,12,1,"Elmira, NY"
100,42.5415,-76.9102,13,1,"Elmira, NY"
100,42.5469,-76.6931,14,1,"Elmira, NY"
100,42.2846,-76.6915,15,1,"Elmira, NY"
100,42.2817,-76.5383,16,1,"Elmira, NY"
100,42.0002,-76.5581,17,1,"Elmira, NY"
99,48.9993,-99.5257,1,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,48.371,-99.4929,2,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,48.3713,-99.8466,3,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,48.0215,-99.8481,4,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.8476,-99.8119,5,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.8469,-99.2974,6,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.3272,-99.2663,7,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.3272,-99.4808,8,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,46.6317,-99.4497,9,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,46.6304,-99.0365,10,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.9399,-99.0056,11,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.9409,-99.7181,12,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.5934,-99.7175,13,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.5948,-100.4303,14,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.5274,-100.4806,15,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.3818,-100.2742,16,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.0864,-100.3265,17,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.0232,-100.2781,18,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.0118,-100.4084,19,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,44.8654,-100.3953,20,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,44.7601,-100.5484,21,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,44.8289,-100.698,22,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,44.7643,-100.7314,23,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,44.7471,-101.1372,24,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,44.9938,-101.1369,25,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,44.9939,-101.501,26,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.4726,-101.4702,27,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.4725,-102.0001,28,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.0384,-102.0001,29,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.0392,-102.9575,30,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.945,-102.942,31,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,45.9453,-104.0454,32,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,46.6414,-104.0453,33,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,46.6849,-104.607,34,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,46.8609,-104.6038,35,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,46.8897,-104.4333,36,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.0423,-104.3056,37,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.2456,-104.3416,38,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.3184,-104.4515,39,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.3546,-104.4203,40,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.3547,-104.5133,41,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.5293,-104.5129,42,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.529,-104.5938,43,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.616,-104.5936,44,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.6163,-104.9785,45,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.7034,-104.978,46,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.7036,-105.2349,47,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.7908,-105.2346,48,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.7904,-105.3629,49,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.1816,-105.4062,50,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.181,-105.833,51,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.0931,-105.8328,52,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.0929,-105.9601,53,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.1811,-105.9601,54,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.1809,-106.1704,55,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.3547,-106.1707,56,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.3544,-106.2982,57,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.8683,-106.2611,58,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,47.8684,-106.3583,59,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,48.0197,-106.4305,60,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,48.0647,-106.3942,61,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,48.0103,-105.8438,62,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,48.5633,-105.8044,63,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,48.5632,-106.0212,64,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,48.8239,-106.0214,65,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,48.8239,-106.1519,66,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,48.9991,-106.1121,67,1,"Minot-Bismarck-Dickinson(Williston), ND"
99,48.9993,-99.5257,68,1,"Minot-Bismarck-Dickinson(Williston), ND"
98,32.4264,-109.0476,1,1,"Tucson (Sierra Vista), AZ"
98,31.3325,-109.05,2,1,"Tucson (Sierra Vista), AZ"
98,31.3322,-111.0748,3,1,"Tucson (Sierra Vista), AZ"
98,32.0386,-113.3338,4,1,"Tucson (Sierra Vista), AZ"
98,32.5049,-113.3339,5,1,"Tucson (Sierra Vista), AZ"
98,32.5138,-110.4512,6,1,"Tucson (Sierra Vista), AZ"
98,32.4274,-110.4515,7,1,"Tucson (Sierra Vista), AZ"
98,32.4264,-109.0476,8,1,"Tucson (Sierra Vista), AZ"
97,44.564,-106.0097,1,2,"Rapid City, SD"
97,44.5598,-107.3696,2,2,"Rapid City, SD"
97,44.7168,-107.7449,3,2,"Rapid City, SD"
97,45.0013,-107.9118,4,2,"Rapid City, SD"
97,44.9936,-106.0248,5,2,"Rapid City, SD"
97,44.564,-106.0097,6,2,"Rapid City, SD"
97,42.0036,-103.4016,1,1,"Rapid City, SD"
97,42.0017,-104.0526,2,1,"Rapid City, SD"
97,43.5031,-104.0548,3,1,"Rapid City, SD"
97,43.4984,-105.0798,4,1,"Rapid City, SD"
97,45.0004,-105.0894,5,1,"Rapid City, SD"
97,45.0003,-105.0384,6,1,"Rapid City, SD"
97,45.3521,-105.0382,7,1,"Rapid City, SD"
97,45.352,-104.9871,8,1,"Rapid City, SD"
97,46.1366,-104.9394,9,1,"Rapid City, SD"
97,46.1363,-104.5158,10,1,"Rapid City, SD"
97,46.0546,-104.5163,11,1,"Rapid City, SD"
97,46.055,-104.3903,12,1,"Rapid City, SD"
97,45.9703,-104.3909,13,1,"Rapid City, SD"
97,45.9689,-104.1347,14,1,"Rapid City, SD"
97,45.882,-104.1347,15,1,"Rapid City, SD"
97,45.882,-104.044,16,1,"Rapid City, SD"
97,45.9453,-104.0454,17,1,"Rapid City, SD"
97,45.945,-102.942,18,1,"Rapid City, SD"
97,45.0392,-102.9575,19,1,"Rapid City, SD"
97,45.0384,-102.0001,20,1,"Rapid City, SD"
97,45.4725,-102.0001,21,1,"Rapid City, SD"
97,45.4726,-101.4702,22,1,"Rapid City, SD"
97,44.9939,-101.501,23,1,"Rapid City, SD"
97,44.9938,-101.1369,24,1,"Rapid City, SD"
97,44.1681,-101.1668,25,1,"Rapid City, SD"
97,44.1685,-101.0469,26,1,"Rapid City, SD"
97,43.995,-101.0468,27,1,"Rapid City, SD"
97,43.8417,-101.0639,28,1,"Rapid City, SD"
97,43.7956,-101.2282,29,1,"Rapid City, SD"
97,42.9979,-101.2279,30,1,"Rapid City, SD"
97,42.9994,-102.0825,31,1,"Rapid City, SD"
97,42.0967,-102.0403,32,1,"Rapid City, SD"
97,42.0922,-101.4266,33,1,"Rapid City, SD"
97,41.7431,-101.4259,34,1,"Rapid City, SD"
97,41.7421,-102.0679,35,1,"Rapid City, SD"
97,42.0092,-102.0667,36,1,"Rapid City, SD"
97,42.0053,-102.6776,37,1,"Rapid City, SD"
97,41.4391,-102.6367,38,1,"Rapid City, SD"
97,41.3933,-104.0523,39,1,"Rapid City, SD"
97,41.698,-104.0527,40,1,"Rapid City, SD"
97,41.6992,-103.3704,41,1,"Rapid City, SD"
97,42.003,-103.363,42,1,"Rapid City, SD"
97,42.0048,-102.6978,43,1,"Rapid City, SD"
97,43,-102.7921,44,1,"Rapid City, SD"
97,43.0008,-103.5052,45,1,"Rapid City, SD"
97,42.0036,-103.4016,46,1,"Rapid City, SD"
96,41.4999,-80.5192,1,1,"Youngstown, OH"
96,41.49,-79.9998,2,1,"Youngstown, OH"
96,41.1719,-79.9998,3,1,"Youngstown, OH"
96,41.0698,-80.0969,4,1,"Youngstown, OH"
96,41.1251,-80.519,5,1,"Youngstown, OH"
96,40.6388,-80.519,6,1,"Youngstown, OH"
96,40.5994,-80.862,7,1,"Youngstown, OH"
96,40.7269,-80.9172,8,1,"Youngstown, OH"
96,40.7279,-81.0873,9,1,"Youngstown, OH"
96,40.988,-81.0868,10,1,"Youngstown, OH"
96,40.9878,-80.9998,11,1,"Youngstown, OH"
96,41.5017,-81.0034,12,1,"Youngstown, OH"
96,41.4999,-80.5192,13,1,"Youngstown, OH"
95,46.7067,-92.0168,1,7,"Duluth, MN-Superior, WI"
95,46.7095,-92.0275,2,7,"Duluth, MN-Superior, WI"
95,46.7314,-92.0564,3,7,"Duluth, MN-Superior, WI"
95,46.7776,-92.0934,4,7,"Duluth, MN-Superior, WI"
95,46.7067,-92.0168,5,7,"Duluth, MN-Superior, WI"
95,46.7524,-90.7805,1,6,"Duluth, MN-Superior, WI"
95,46.8729,-90.622,2,6,"Duluth, MN-Superior, WI"
95,46.8481,-90.5688,3,6,"Duluth, MN-Superior, WI"
95,46.8196,-90.6752,4,6,"Duluth, MN-Superior, WI"
95,46.7524,-90.7805,5,6,"Duluth, MN-Superior, WI"
95,46.941,-91.0364,1,5,"Duluth, MN-Superior, WI"
95,46.9428,-91.0386,2,5,"Duluth, MN-Superior, WI"
95,46.9455,-91.0343,3,5,"Duluth, MN-Superior, WI"
95,46.9433,-91.0346,4,5,"Duluth, MN-Superior, WI"
95,46.941,-91.0364,5,5,"Duluth, MN-Superior, WI"
95,46.9688,-90.7967,1,4,"Duluth, MN-Superior, WI"
95,46.972,-90.8058,2,4,"Duluth, MN-Superior, WI"
95,46.9783,-90.7849,3,4,"Duluth, MN-Superior, WI"
95,46.9701,-90.7899,4,4,"Duluth, MN-Superior, WI"
95,46.9688,-90.7967,5,4,"Duluth, MN-Superior, WI"
95,46.9763,-90.8591,1,3,"Duluth, MN-Superior, WI"
95,46.9855,-90.8756,2,3,"Duluth, MN-Superior, WI"
95,46.9912,-90.8779,3,3,"Duluth, MN-Superior, WI"
95,46.9849,-90.8515,4,3,"Duluth, MN-Superior, WI"
95,46.9763,-90.8591,5,3,"Duluth, MN-Superior, WI"
